'序号,'评论人,'UID,'抖音号,'性别↓,'获赞数↓,'子评数↓,'年龄↓,'评论时间↓,'评论详情,'cid,'sec_uid
'4252,'?叫我小檀吖?,'3496046454651422,'qingwudarao,'男,'0,'0,'2020,'2020-03-21 09:45:40,'你说怎么会有这么好听的歌呢,'6806657036105859084,'MS4wLjABAAAAIltse80FyY14xy0gW0ghnFN5ZF0LKxE-bteWRxx-ztVl809ozwLo5LOygkrTNkqY
'4253,'缘定今生..,'95771442767,'1986072356,'女,'0,'0,'2020,'2020-03-21 09:45:38,'@lj。 下次给你唱[看],'6806657026085945355,'MS4wLjABAAAAFveIwBH39Sx44foCwARSHj9hxPNDBWk2cGMklsUE848
'4254,'叶约迦,'98068922677,'907579781,'女,'0,'0,'16,'2020-03-21 09:45:37,'翻翻[玫瑰],'6806657025335541768,'MS4wLjABAAAAKYN1V5vZhUGvjRsnqE10Y0djMpczOMY5qowzVdNgygw
'4255,'かみ,'78341890569,'601593029,'-,'0,'0,'2020,'2020-03-21 09:45:37,'关注你十来年了，翻一下吧[看],'6806657024672301056,'MS4wLjABAAAAchSzus6rcARlP6mOftUzj1HBtQqrCGHpf1BXgsDqJh8
'4256,'诠释,'101063106763,'w1125497834,'女,'0,'0,'15,'2020-03-21 09:45:33,'我用着情头 你会不会觉得我很幸福,'6806657003449106443,'MS4wLjABAAAAwFXzzMoAX3Ez62DKO6jV2uXXYdKlv6vJOgE60NHjEi4
'4257,'Zy,'71193956771,'547515zy,'女,'0,'0,'2020,'2020-03-21 09:45:32,'还有一个人呢 那谁,'6806657003835506701,'MS4wLjABAAAAXZn0yHFhewAy7l7BptcMVCbsTNRUVvrfVj10-BiS_HM
'4258,'小旭,'101602420129,'Li61966155,'-,'0,'0,'2020,'2020-03-21 09:45:31,'够沧桑,'6806656996495605775,'MS4wLjABAAAA4oakhbEeG4pLIuSz6p2DYfrKEdsZd-MSlo_tWM6gst0
'4259,'never give up,'57045020806,'149270198,'-,'0,'0,'2020,'2020-03-21 09:45:30,'我真的好喜欢你（wmq）,'6806656991789203459,'MS4wLjABAAAA0slwIEUEDJ-S92184H_c4UlIvVafEjojpyfXCuXNOzo
'4260,'123456,'1939183110980910,'dyc9ket75e4p,'男,'0,'0,'2020,'2020-03-21 09:45:30,'太短了,'6806656998630244366,'MS4wLjABAAAAVvTMZzRIPk2JkeZvwZcJQa9y253flFsI7pW3RPiMMuIM6Jws5pWd6O8UELoyaWuF
'4261,'小红袄,'96366871350,'ZQ748754229,'男,'0,'0,'23,'2020-03-21 09:45:25,'搞得好，小红袄支持你,'6806656976216145933,'MS4wLjABAAAAAw61D7u9HDzsv1IzHSc7Xc_I_8w4HAp2kNJjNtoPLm4
'4262,'想過我嗎.,'84638388991,'20041104gjh,'女,'0,'0,'16,'2020-03-21 09:45:24,'@心动润润润 灵魂歌手,'6806656966644252675,'MS4wLjABAAAAxuLoEefrI4vNWqralMBb-sOORQkGLuDaXX5LgG38hik
'4263,'陆霆骁.,'1798426390956540,'c47030303,'女,'0,'0,'2020,'2020-03-21 09:45:23,'放手?再等等吧..,'6806656965621039117,'MS4wLjABAAAAi1xbXBzKOdY2ow1T4rKWHj-4v6fgKey3Cc7shtdA2p78PrpTi6FyZewRzFAgyhMF
'4264,'安.,'100670628418,'CR7.99999999,'男,'0,'0,'17,'2020-03-21 09:45:22,'@与安.,'6806656954363559939,'MS4wLjABAAAAT5Krk4-fBvciSSbGtmCgqEOtSThZoi8QEIKe0whgLdc
'4265,'情巅,'64117126036,'3159631381hu,'男,'0,'0,'2020,'2020-03-21 09:45:19,'那胖子我憋不住笑了,'6806656946200936451,'MS4wLjABAAAAGirQLRjc0KrV1zbXcyFYCChAtPihG1jTj9S9oTc4KBI
'4266,'安可,'92868893296,'1181081079,'男,'0,'0,'21,'2020-03-21 09:45:16,'起风的危险[捂脸],'6806656930996928523,'MS4wLjABAAAAyYj3a1lWCd69YIWk55FAu1gyk0muSOpez4yLUwb6JKM
'4267,'王傲雪,'110722616396,'dyxt6qhogq2u,'女,'0,'0,'2020,'2020-03-21 09:45:15,'@_转角 [看],'6806656927922896899,'MS4wLjABAAAAOkMNBzSSDQnAagNkhMiJ_i4Iv7g4PFA4XrUlAHVxSXU
'4268,'你的阿水哥哥,'92196809126,'341582870,'男,'0,'0,'20,'2020-03-21 09:45:13,'好好听,'6806656922888962063,'MS4wLjABAAAA94VdqQsLt9Jdvd2fnau-z2tuZA5Gx-Kn7ve47pv2DE4
'4269,'WFJ,'103824013888,'1379386940,'男,'0,'0,'25,'2020-03-21 09:45:12,'声音不错噢,'6806656918250127367,'MS4wLjABAAAAC2cOHZTjk4YGo1EgsD1vIXJMhadIfGMifSuHdulUswQ
'4270,'~呐~。,'101430492749,'1134817700,'女,'0,'0,'15,'2020-03-21 09:45:12,'你的痛只能看不见,'6806656916656799744,'MS4wLjABAAAAfmF1rrKCgom9XoYNL3SDTJUqp79dsWPuHtVsRm0zMkY
'4271,'????,'88283678937,'dyw83eos1n8x,'女,'0,'0,'19,'2020-03-21 09:45:12,'@S 好听,'6806656914283036672,'MS4wLjABAAAALq9FkGZahFH7c9xmv8XYD4TgI2HCKN_Ybt61iV1PccE
'4272,'genterman^_^,'67872341175,'351008002,'-,'1,'0,'2020,'2020-03-21 09:45:09,'蓝色头发的小胖一看就是有过故事的人[捂脸][捂脸][捂脸],'6806656907307630599,'MS4wLjABAAAA-IqpMEfrXIH6v2OUmqbJ3SkW_QvNAFaQMIRALWt8Xgw
'4273,'??看淡一切??,'50745800872,'138893543,'女,'0,'0,'28,'2020-03-21 09:45:07,'唉 今天徒弟跟别人跑了 好伤心,'6806656895760678927,'MS4wLjABAAAA1e29_Y7JHXLxibpoPxTtqhRQ4g49qbH_7jvPtwkMNV0
'4274,'全世界。,'62825634830,'50101856,'-,'0,'0,'2020,'2020-03-21 09:45:06,'@十一月初,'6806656889096732687,'MS4wLjABAAAA7NTh-UWAVb2DsEwh_IQkwuX0Z-RcSnK_XdguSo4VNJI
'4275,'德云女孩??（白月光）,'107852696340,'tianqingqing402,'女,'0,'0,'11,'2020-03-21 09:44:58,'@夕颜(林家),'6806656856976146439,'MS4wLjABAAAA3M2EoMp01pv__roOKe0nwMfXPuCb2fEl798QekMbGrQ
'4276,'来日能否等到方长,'52622505510,'WL1914599919,'女,'1,'0,'23,'2020-03-21 09:44:57,'@有一种爱叫做放手 我的痛你怎能看见,'6806656849745018880,'MS4wLjABAAAAH3K9rczVhixUhP40KIqTehH0KCKC1u2_2WDeiVXllrE
'4277,'用户7689544803342,'2893515155573716,'dyckq7slvvqy,'-,'0,'0,'2020,'2020-03-21 09:44:53,'好听,'6806656832506183684,'MS4wLjABAAAAi-Z8Tqi5P9IgbdMcMtK6c0a23NsVhcHYLIhdsMtdQQA7LKpMaqw1cPe5nyg8bU05
'4278,'17.,'100939079778,'1103353894,'男,'0,'0,'2020,'2020-03-21 09:44:51,'哥哥是大学生嘛,'6806656820976205827,'MS4wLjABAAAAzuSc2wHhu2IAz_vJRRn_Iq5yliUoSpMP6xo44mc8ZBs
'4279,'你的老憨同学,'61499705381,'286748731,'-,'0,'0,'2020,'2020-03-21 09:44:41,'@L_S不睡觉.,'6806656780517638156,'MS4wLjABAAAAlRD7yLhmMBgMuKhhBp4sdxZnbOrw0g9cDwWN5Mri8Js
'4280,'LYC,'96499256475,'700240147,'男,'0,'0,'15,'2020-03-21 09:44:37,'是看得见吧,'6806656763987935236,'MS4wLjABAAAAbqP7RP7Ffac8rhUCsJlbAddwJaUK3zAebqKX3zOgZQ4
'4281,'苏梓甜.（测童年）,'99821719833,'1028423791,'女,'0,'1,'16,'2020-03-21 09:44:35,'唱他不懂!,'6806656762549501965,'MS4wLjABAAAAZNCIBkqj4MyX0Xxw9RLxOHtIIILbh8QkOdILsIOMLxY
'4282,'花臂男神,'95043534726,'584001203,'男,'1,'0,'28,'2020-03-21 09:44:33,'衡阳的吗小哥哥[鼓掌],'6806656746582048768,'MS4wLjABAAAABaHSnVba7sU427BwPVHCzugPu3MfY6feHxZYfKM3ti0
'4283,'??少??妇??惹??人??爱??,'100414894457,'shaofurerenai,'女,'0,'0,'28,'2020-03-21 09:44:32,'这小孩是经历了什么[捂脸]我看见他脖子上的青筋了[捂脸],'6806656747634491405,'MS4wLjABAAAA7vD8dV8zsUOnse8y3JoybYX1xaHiTDMcLEByMAXgy9k
'4284,'满脸绯红.,'80558219945,'xz1314520......,'女,'0,'0,'15,'2020-03-21 09:44:32,'@路人。 Ghost传说％ @别皱眉了. @蓝颜?? @,'6806656746510303232,'MS4wLjABAAAA1wWW36h9oA51asj48vJcjz3NOmqjZ2k5YoIRu5spcdI
'4285,'尛果冻ル,'496606803143739,'QY888888887,'女,'0,'0,'24,'2020-03-21 09:44:28,'为什么都那么短。？,'6806656725618819087,'MS4wLjABAAAAwHdjIMHdvNLNoZ9UpKfXASI74aG-r6WaL9yNc1oBmqs
'4286,'张落尘,'67963112813,'292380846,'男,'0,'0,'26,'2020-03-21 09:44:28,'@南鄂.,'6806656729267568640,'MS4wLjABAAAA-bnmJcKq36gs1XKqQZachGGj51i37hBJsn5iktxyUUw
'4287,'卡殿,'105038340085,'1595857209,'男,'1,'0,'2020,'2020-03-21 09:44:26,'这把吉他经历了多少他这个年纪不该承受的痛苦[看],'6806656714520559627,'MS4wLjABAAAAlN9EjuMUOE8Ss4K5UmioIQYYhTjxi4Xrlzh1yL9Y3fg
'4288,'A     铁钢小姐姐??,'61556311420,'326639981,'女,'1,'0,'21,'2020-03-21 09:44:10,'看到你脖子上的青筋，突然有点难过。,'6806656652062769167,'MS4wLjABAAAAsqMJ4DVP5H5u0LUKC1T4EJk1HJhH374SpgMt7pnXjqA
'4289,'170.,'103671102742,'1361735265,'-,'0,'0,'2020,'2020-03-21 09:44:10,'@欣欣鸭,'6806656645704482827,'MS4wLjABAAAAwJVSiRBzmt43-WnkUxICGoe4SkFhSUo1kco19hcz6ek
'4290,'C  L,'71770829813,'186131675,'男,'0,'0,'2020,'2020-03-21 09:44:09,'不伸舌头唱的歌没有灵魂[呲牙],'6806656648409645070,'MS4wLjABAAAAqoPAZte4wdMwETlBN4RakQSkjx3KyLhF5USsreGNyn4
'4291,'诶嘿,'61189143280,'123zyy456,'女,'0,'0,'2020,'2020-03-21 09:44:08,'@kiki.,'6806656639874105347,'MS4wLjABAAAA0lUhVMk7zjaaGQGGm0V4kB5gzF0R7zagGAlShUHm1Lc
'4292,'????????,'84493908190,'354594211,'女,'0,'0,'2020,'2020-03-21 09:44:07,'好听,'6806656639572443149,'MS4wLjABAAAAH_5zwp_7zb5npZxA2_2wo6cOr6cEWaGbiEJiBNiDFOA
'4293,'L_雁鑫,'59170501267,'386390093,'男,'0,'0,'27,'2020-03-21 09:44:07,'我感觉有一首比较合适你，平凡之路,'6806656639904219143,'MS4wLjABAAAAOTtfXLz-sYld3CyV-JXGLW9uWjdTRbuf_drqweYyDxM
'4294,'浪浪,'101437262566,'1227438272,'-,'0,'0,'2020,'2020-03-21 09:44:04,'精神小伙,'6806656627027132423,'MS4wLjABAAAAX9m1ObtXb4o-kbAslVhnmj2TjkI5ViJLsMD7k5YMWg8
'4295,'表胖,'107701184462,'zhanghaitao338,'男,'0,'0,'27,'2020-03-21 09:44:04,'林童靴，绿胖子今晚失恋了吗？,'6806656625571577871,'MS4wLjABAAAAlU0ajvKi3TC554zzIohzy9DBVBAt-TtBJAhR5Zjni8c
'4296,'是柠檬（拿图背景墙）,'1156340695444270,'zx168989,'女,'0,'0,'22,'2020-03-21 09:44:03,'好听,'6806656624208773128,'MS4wLjABAAAAsipby2tOgJoGxD28kU9opSjwkfTXWfmMSGDTzcC8qY8eidqlPkWo-OwFmMPA5eJt
'4297,'情感闺蜜Emily,'672540067915491,'Emily..520,'女,'0,'0,'24,'2020-03-21 09:44:01,'青春,'6806656616113553422,'MS4wLjABAAAAgzdbITMSjvoza1YtkAIUqAAeyccViL6PFIXr2OfQXXw
'4298,'你若安好 便是晴天,'62137249013,'TFBOYSliushijie5,'男,'0,'0,'13,'2020-03-21 09:44:01,'株洲小伙，爱了爱了[泣不成声],'6806656609117421580,'MS4wLjABAAAALEuw_2PwUC2jQcpEFWRRSJFpMGSFQLGK4INhD8h0uyk
'4299,'阿棠,'100771534523,'1096296933,'女,'0,'0,'2020,'2020-03-21 09:44:00,'@晓仙女儿??,'6806656609776238599,'MS4wLjABAAAAtmDHEvqXP-2BZL_0XUePU_pfrEo_CyjRznWLKFkWEaw
'4300,'。。。。。。。。。。。。。,'1943555941611208,'dyt5xjvv24dc,'男,'0,'0,'13,'2020-03-21 09:43:59,'期待完整版的,'6806656607011913741,'MS4wLjABAAAAU8gktgQhFxratpf4IyBSfHJ6g0Rot_tNTBlZZ9uttjd0qDpADc5YRE2aFt_kXpRg
'4301,'美女集中营,'3830294243182611,'SL19990428520,'男,'0,'0,'20,'2020-03-21 09:43:43,'不是我吹在坐的父母都能活到100岁以上，关注我一下[捂脸][捂脸],'6806656533372420100,'MS4wLjABAAAAV7xIu_wTO7cVmgvLpEjLlRwnxhiCl0xDSTDw6wEdfqZbL3NCGmOsu3N2bYRyPE1L
'4302,'3219.6万人,'4129402067631980,'dy18hf6l3mf5,'-,'0,'0,'2020,'2020-03-21 09:43:37,'我差点被你带偏了。,'6806656512963280909,'MS4wLjABAAAADvj0xDHxnuHRpGNnokqxS58WgJZLL9MGvM9QlR8Lo6xJ_xu7gqVez_n0cOAPJIYN
'4303,'九迩,'74607937153,'840929772,'-,'0,'0,'2020,'2020-03-21 09:43:34,'我也会 模仿起来,'6806656499633389575,'MS4wLjABAAAATDXvdHUBl-dYOQk85L_S3AHXvrVkGOgq0Lu0MDTEDjw
'4304,'单潸潸·,'63458280697,'108141421,'女,'0,'0,'19,'2020-03-21 09:43:34,'打开抖音就是想看他[微笑],'6806656498115198990,'MS4wLjABAAAArK0gwVR8YbnmTy6VprhLWY3qtVN4gHrbLSjbl301DH0
'4305,'????恶?魔???,'97827597785,'883746027,'男,'1,'0,'2020,'2020-03-21 09:43:31,'感觉这个，迷人的危险和上次发的那个感觉不一样[疑问],'6806656481695072256,'MS4wLjABAAAAe4_2AlZQvSf4tgufNky2387Lr9aksU5iLm67yM-1GGg
'4306,'顾洛儿《顾家》,'103212865104,'1295638696,'女,'0,'0,'12,'2020-03-21 09:43:27,'我忘了是啥花。花语是，嗯，那个宁愿做配角来保护你。,'6806656467173736456,'MS4wLjABAAAA0RgLNX2wQGip3bZaajwsu-qhhHzshW6qhZppJV8l54U
'4307,'浮世＆千寻,'98521980737,'962690227,'-,'0,'0,'2020,'2020-03-21 09:43:25,'@kimi―小星星??,'6806656458827513864,'MS4wLjABAAAA5NSPUscMCCFlmWHv3-QJXxj4OULvzG7taRaAkg6eLyA
'4308,'小魏??,'82997971598,'179398758,'男,'0,'0,'34,'2020-03-21 09:43:23,'我想听完整版,'6806656446663491596,'MS4wLjABAAAArrzMrjz2DliORSuvOV0JMX9zO4qjBhOPfuXR_Cq-Owk
'4309,'不爱无需留念,'71852158869,'1725281060,'-,'1,'0,'2020,'2020-03-21 09:43:22,'上帝夺走了胖子的帅气，给了他一副好听的声音,'6806656442725302287,'MS4wLjABAAAA_9kmuGJiAzzHcLImgpeM6BFzBdl6tTgzl93A4Efmo2M
'4310,'-aaa,'93028484279,'348681790,'-,'0,'0,'2020,'2020-03-21 09:43:22,'@玺烊烊. 你的意思就是让我放下你吧....,'6806656443383562240,'MS4wLjABAAAAfwU7KZFNptXGfc3fd8rnh2dU4wMWF-hAwL779N5asTw
'4311,'彭于晏..,'4111815544407580,'dypjp2xvjvx2,'男,'1,'0,'18,'2020-03-21 09:43:21,'谁能和我说说这是什么发型[送心][送心],'6806656438019260420,'MS4wLjABAAAAvpNKTimhJVpNQ1lrNSrx4FJKBLxgzApUQAFhS3vJ2jC01uDUQtGVj47QSVciaX00
'4312,'点点滴滴,'97845005483,'dyjoxkefo2mv,'男,'0,'0,'20,'2020-03-21 09:43:19,'你为啥不把多的琴弦夹断，就是琴头哪里,'6806656432902029312,'MS4wLjABAAAAWwH2ajmdDvWGX0spcO0eUcWYQubv90MbB2XDxYLXOys
'4313,'-aaa,'93028484279,'348681790,'-,'0,'0,'2020,'2020-03-21 09:43:22,'@玺烊烊. 你的意思就是让我放下你吧....,'6806656443383562240,'MS4wLjABAAAAfwU7KZFNptXGfc3fd8rnh2dU4wMWF-hAwL779N5asTw
'4314,'彭于晏..,'4111815544407580,'dypjp2xvjvx2,'男,'1,'0,'18,'2020-03-21 09:43:21,'谁能和我说说这是什么发型[送心][送心],'6806656438019260420,'MS4wLjABAAAAvpNKTimhJVpNQ1lrNSrx4FJKBLxgzApUQAFhS3vJ2jC01uDUQtGVj47QSVciaX00
'4315,'点点滴滴,'97845005483,'dyjoxkefo2mv,'男,'0,'0,'20,'2020-03-21 09:43:19,'你为啥不把多的琴弦夹断，就是琴头哪里,'6806656432902029312,'MS4wLjABAAAAWwH2ajmdDvWGX0spcO0eUcWYQubv90MbB2XDxYLXOys
'4316,'时光浅??夏,'101968189185,'1191016646,'女,'0,'0,'15,'2020-03-21 09:43:18,'文明点歌《有一种爱叫放手》[调皮],'6806656426740645891,'MS4wLjABAAAAIliC67tWolsQBRN1UDA6tZ-J9VNMPMHrkQRSLaHsXDw
'4317,'雨声,'2159052177290764,'85857857n,'男,'0,'0,'19,'2020-03-21 09:43:17,'有一种爱叫做放手，让她去奔像比我更好的人。,'6806656422639304704,'MS4wLjABAAAA1uPMtxWlwkZClEHzun5ZWAvtasqcDqa0qpLJ1Aaj9gWfWcaJOQlJ34KtV5FzGuME
'4318,'熊三。,'93376617615,'602476200,'女,'0,'0,'2020,'2020-03-21 09:43:17,'@张银河,'6806656421909348367,'MS4wLjABAAAAtO7CJb2iPYv0VWXS2I6WsoXqv4CMK8puFMLRMGenJjU
'4319,'╭愤怒的小鳥,'108878398832,'1832656398,'-,'1,'0,'2020,'2020-03-21 09:43:15,'一看你就弹断了好多[鼓掌],'6806656408009588748,'MS4wLjABAAAA3ITsuVuNNLxeE1_GD6P-wKiiOa7VmHd4x8oU1e4a4no
'4320,'Kilig.,'60679118353,'127873360,'女,'0,'0,'16,'2020-03-21 09:43:14,'@把你卖了买糖吃 [泣不成声],'6806656407581687823,'MS4wLjABAAAA6Y-hlze62mdILGux86cH_8eOH6SleS-rBTLr3gCKvsY
'4321,'草莓味多巴胺,'1754425135732043,'dy89m8a20iw3,'女,'0,'0,'18,'2020-03-21 09:43:08,'@桨野 不知道为什么我想笑,'6806656381811228684,'MS4wLjABAAAApb1WNk_Zz3DMwqlqLkSvD90li2GtdFO3DfVplR-wVXU-3PkrWa9pjnhaGV17aOen
'4322,'轩宇喜欢吃薯片,'3566431813250283,'htt13657283980,'男,'0,'0,'2020,'2020-03-21 09:43:05,'@鹤归时雾起.,'6806656368276570115,'MS4wLjABAAAApMTVQsQpX08jvPbNMTZWjdNQCAMUhPmIjl65XxJJreB9IPgB4Cj2AW9dMt1TNJmW
'4323,'餃情??,'65448481306,'569190220,'男,'0,'0,'23,'2020-03-21 09:43:05,'2018,'6806656369526325263,'MS4wLjABAAAA_B3vAEP6XjSL2lyg_wOQW8GLzTCw61qBR4XJyEfTOyI
'4324,'雨。,'66175972532,'58527757,'-,'0,'0,'2020,'2020-03-21 09:43:03,'能不能换首,'6806656361238528000,'MS4wLjABAAAAYGvuKlT3wwILvkknTPVFyNrmEoVzO--Ms7xNfzZ-1m4
'4325,'奢香夫人,'93257408704,'359017439,'女,'0,'0,'2020,'2020-03-21 09:42:58,'感觉这歌越来越好听了，因为自己成了曲中人,'6806656340593950735,'MS4wLjABAAAAbxENRzbktvb34B0dWASer6RAFrTPTQJuS_6_6-vvnuc
'4326,'文案铺子??,'80415754493,'YOLO0001,'男,'0,'0,'21,'2020-03-21 09:42:58,'哥，求你别拍手了,'6806656337423548416,'MS4wLjABAAAARm_2l0x7faPaznbK1nhaNfHShQSdJQEZdpHk7J_cRKg
'4327,'爱音乐的小恩,'74906967613,'1053558458,'男,'0,'0,'2020,'2020-03-21 09:42:58,'[看]歌名就是迷人的危险起风了,'6806656338258001932,'MS4wLjABAAAADKAFJdruZ82u-qTaM6y0_g-jpjkPmKAFLWmZzgiEFeA
'4328,'望春思雨,'4147008259234174,'cay412,'男,'1,'0,'2020,'2020-03-21 09:42:56,'这个接的好，没毛病,'6806656329370157067,'MS4wLjABAAAAGVK_V9-CiThrLun5yDXfx6l5wRVMBmKRdx9OiZoWhGrc5aaHli2IEv-SSJXe89l_
'4329,'LT??夏坝扎西??,'96012853719,'XVK88888m,'男,'0,'0,'18,'2020-03-21 09:42:56,'别，别做傻事了,'6806656335346892807,'MS4wLjABAAAAV-5dN_kBvtD07tXQNVUZRAU4aR7vSpSUw79ukatvIso
'4330,'梦 ?,'21312165372,'9804709,'女,'0,'0,'23,'2020-03-21 09:42:56,'那性感的鼻孔是这是歌的亮点[看],'6806656331635326976,'MS4wLjABAAAA-gXDPYj-gHlE-shaclVSIsAN_vXkN6rwz6ymDb4WOIo
'4331,'球迷,'97663491917,'1569421678,'男,'1,'0,'2020,'2020-03-21 09:42:54,'好听诶！[赞][赞][赞][赞][赞],'6806656326849069070,'MS4wLjABAAAA9HqNy_sMsHJj2cn04yzbLV3OHDKq3WRY5zFnyWgM0tE
'4332,'?,'81203994804,'161965634,'女,'0,'0,'2020,'2020-03-21 09:42:54,'@圆滚滚的毛儿 好有感觉！,'6806656321560592399,'MS4wLjABAAAAu83tsRlehSOC_cCehSsdO5nhdeelnZwD35hf1ZBH4I4
'4333,'2g少女,'81224108261,'874096776,'女,'0,'0,'21,'2020-03-21 09:42:53,'@澄明. 吴青峰的起风了好听,'6806656320440893454,'MS4wLjABAAAAWSFsnHcirZduYSWRQcYXl9TKOnb58BeOdTntbHGcZ7U
'4334,'..,'3087046878182260,'11122223333...,'男,'0,'0,'2020,'2020-03-21 09:42:53,'你知道你成功吸引了一个男的,'6806656316762193931,'MS4wLjABAAAAC5CQdM8YHhc2YxtE72NjgU2rgeJp09V-SP1pBF7ai9Lre6tiZQ48QX-rglIOePFo
'4335,'晚风,'52604866152,'chengguoguoguohh,'男,'0,'0,'19,'2020-03-21 09:42:52,'@海波 @落花无意，我本无名 好听,'6806656313830129667,'MS4wLjABAAAAi-TgsKzjLeVfH8gtD1z1FydKuR0bFvWmtSqhq0lX3wA
'4336,'姑娘并非善类.?,'71759750331,'DINOSAURRUAS.,'女,'0,'0,'6,'2020-03-21 09:42:51,'@汐. 太好听了,'6806656312798478343,'MS4wLjABAAAAQOn9CAP4pG-jvt84O8ri7NjiBfRBndW58m-UUUsxitQ
'4337,'MaoPei,'71754720982,'MaoPei0807,'男,'0,'0,'19,'2020-03-21 09:42:51,'@厢南南 [泣不成声],'6806656310151888911,'MS4wLjABAAAA_8YgQacuxDshCT3bIWkFwmhGqQIrEr8G8vUeTnLR_NU
'4338,'叫我安吉啦,'76302359820,'596310194,'女,'0,'0,'24,'2020-03-21 09:42:46,'[玫瑰],'6806656285267017740,'MS4wLjABAAAAaP029QaxUilaMqlhFFe79NbAAqKKrZ7E2wlFgBDe7Gc
'4339,'Mike*,'105131370338,'1612645279,'男,'0,'0,'24,'2020-03-21 09:42:45,'能否唱首没离开过,'6806656284151283727,'MS4wLjABAAAAQcn4GvkpNXmAWwEkXLjd2iMtNmVX1cb03AyZd1gALiI
'4340,'$,'101286222230,'1123549574,'-,'1,'0,'2020,'2020-03-21 09:42:43,'胖哥你够帅气了，不用刻意喷头发了！[捂脸],'6806656275762970624,'MS4wLjABAAAANrgV18nWNFLHAnFx_q33tiOC8aCgIPv6dUYD5Eu5QJM
'4341,'口,'1569756145530408,'dytyzfd2jyt1,'女,'0,'0,'2020,'2020-03-21 09:42:43,'害，18年《起风了》是《加油，你是最棒的！》听了很有感触，那年夏天，真好,'6806656273598545923,'MS4wLjABAAAAJLxdr0LOuPmafIXEQlqGsF_zp73WzHJzS65gZDxydP0Iqp94B20S5NrrLY2nPMyq
'4342,'头发仿佛还在??,'101417381483,'1133355672,'男,'0,'0,'13,'2020-03-21 09:42:42,'明天生日希望有人祝福,'6806656275091636232,'MS4wLjABAAAASFF1_4xazbvfhRfe8eQ7iGNuu_K3Unf5WadqvoK_V4M
'4343,'海鸥 ????,'65556229533,'lihaiou,'男,'0,'0,'2020,'2020-03-21 09:42:40,'好听,'6806656265193193486,'MS4wLjABAAAArQ9P-Z-2aZRTdiQeB3qb0DITEbEycoPQDRMDXF6Q3AA
'4344,'敏先生,'101946906193,'min5080,'男,'0,'1,'32,'2020-03-21 09:42:39,'你们就会这首歌吗 刷的头大,'6806656258033664015,'MS4wLjABAAAAmbOQ8Yac31oDM79Y_TPu9v2V6ktUVcoQTvvpsTUJg_I
'4345,'M,'63742882372,'85927090,'-,'0,'0,'2020,'2020-03-21 09:42:37,'你真的好像他 但是你是独一无二的你 他也是独特的他 你们都是宝藏男孩 我都好爱,'6806656255953043470,'MS4wLjABAAAA3tYzX9Kg5aJV8ToAA96XnZztjxWP_rHG4Ig9RbGCcE8
'4346,'雨的旋律,'1543367118821998,'ydxl86998,'女,'0,'0,'24,'2020-03-21 09:42:37,'转发[赞],'6806656248219172864,'MS4wLjABAAAAf_t2sXq3DBNE_orX5R1_ptoZkg9_Lc6_DznL-407KSeo6Fb3LtAcHmWjjCl0PKOT
'4347,'??,'91986889248,'325542144,'-,'0,'0,'2020,'2020-03-21 09:42:37,'@girl.,'6806656246243409931,'MS4wLjABAAAATr9DxBlGylbc9VNClVG5cYSaT6WCJqUeAFIPMzEAhoA
'4348,'小甜酱,'64817336472,'62715103,'女,'0,'0,'2020,'2020-03-21 09:42:37,'@t:,'6806656248835129355,'MS4wLjABAAAAN6sHgdpJpHQ0N1nH-P1dtVVbDkffpsBOjProlFzYVGk
'4349,'暗影系渣男,'2651675656986664,'dyhgwhlb8eop,'-,'0,'0,'2020,'2020-03-21 09:42:34,'爱了爱了[色][色][色][玫瑰][玫瑰][玫瑰],'6806656234671194115,'MS4wLjABAAAAGdb9MH4_cnXS_HWOOz2GpfdxfBwNRBK60JIJv5YEAMB-Dm5B2OFt8LWwCh-5CIRA
'4350,'爱吃肉的小老虎158,'60590733454,'1335406849,'-,'0,'0,'2020,'2020-03-21 09:42:33,'666666666[666][666][666][666],'6806656233811001348,'MS4wLjABAAAAOVwE3IRHQMYDj52mkx3WyM3BpJzypTUjuWsSH2rGMMU
'4351,'心凉,'93520460556,'891651706,'-,'1,'0,'2020,'2020-03-21 09:42:29,'组个乐队吧，真的很好。,'6806656214345351180,'MS4wLjABAAAAoMg2oCYggG8YFA9S2NpcJnvvUwD_N__2juGGaKbRN0Q
'4352,'一。,'3188211892094350,'1228607hhh,'男,'2,'0,'18,'2020-03-21 09:42:28,'刚刚忘记开声音了，不小心笑出了声对不起[看],'6806656211451346944,'MS4wLjABAAAAXVYwlG-5Rrs-hw1PaDZfUb2gPoczmRjjcWDcBNZOJV1CZiLlVqLOYD1yCEdme9zB
'4353,'依然.,'60939677769,'29516726,'女,'0,'0,'18,'2020-03-21 09:42:27,'@Design°鹤辞,'6806656210247647246,'MS4wLjABAAAAQHem7JvNOVmjszDb8owq2FLhPJzzC9J6Lm7174XSMbE
'4354,'花深空,'96663870863,'728915928,'-,'0,'0,'2020,'2020-03-21 09:42:25,'@早境_ @呵呵的作业本 好听[送心],'6806656198843449359,'MS4wLjABAAAArkyLfEJe4hiJ1Gho4J501xZqqTU_JUQafV0A0PjCXLc
